Time [ms];X;Y;Z;W;P;R;J1;J2;J3;J4;J5;J6;
 46008; -.000; 602.909; 856.630; -180.000; -45.000; 90.000; 90.000; -34.389; 8.496; 0.000; -53.496; 0.000;
 46016; -.000; 601.310; 856.661; -180.000; -45.000; 90.000; 90.000; -34.503; 8.560; 0.000; -53.560; 0.000;
 46024; -.000; 599.712; 856.692; -180.000; -45.000; 90.000; 90.000; -34.617; 8.624; 0.000; -53.624; 0.000;
 46040; -.000; 596.515; 856.754; -180.000; -45.000; 90.000; 90.000; -34.844; 8.752; 0.000; -53.752; 0.000;
 46048; -.000; 594.917; 856.786; -180.000; -45.000; 90.000; 90.000; -34.957; 8.816; 0.000; -53.816; 0.000;
 46056; -.000; 593.319; 856.817; -180.000; -45.000; 90.000; 90.000; -35.071; 8.880; 0.000; -53.880; 0.000;
 46064; -.000; 591.721; 856.848; -180.000; -45.000; 90.000; 90.000; -35.185; 8.945; 0.000; -53.945; 0.000;
 46072; -.000; 590.122; 856.879; -180.000; -45.000; 90.000; 90.000; -35.298; 9.010; 0.000; -54.010; 0.000;
 46080; -.000; 588.524; 856.910; -180.000; -45.000; 90.000; 90.000; -35.412; 9.075; 0.000; -54.075; 0.000;
 46088; -.000; 586.926; 856.941; -180.000; -45.000; 90.000; 90.000; -35.525; 9.140; 0.000; -54.140; 0.000;
 46096; -.000; 585.327; 856.972; -180.000; -45.000; 90.000; 90.000; -35.639; 9.205; 0.000; -54.205; 0.000;
 46104; -.000; 583.729; 857.003; -180.000; -45.000; 90.000; 90.000; -35.752; 9.271; 0.000; -54.271; 0.000;
 46112; -.000; 582.131; 857.034; -180.000; -45.000; 90.000; 90.000; -35.866; 9.337; 0.000; -54.337; 0.000;
 46120; -.000; 580.532; 857.065; -180.000; -45.000; 90.000; 90.000; -35.979; 9.403; 0.000; -54.403; 0.000;
 46128; -.000; 578.934; 857.096; -180.000; -45.000; 90.000; 90.000; -36.093; 9.469; 0.000; -54.469; 0.000;
 46136; -.000; 577.336; 857.127; -180.000; -45.000; 90.000; 90.000; -36.206; 9.535; 0.000; -54.535; 0.000;
 46144; -.000; 575.738; 857.158; -180.000; -45.000; 90.000; 90.000; -36.319; 9.602; 0.000; -54.602; 0.000;
 46152; -.000; 574.139; 857.190; -180.000; -45.000; 90.000; 90.000; -36.433; 9.668; 0.000; -54.668; 0.000;
 46168; -.000; 570.943; 857.252; -180.000; -45.000; 90.000; 90.000; -36.659; 9.802; 0.000; -54.802; 0.000;
 46176; -.000; 569.344; 857.283; -180.000; -45.000; 90.000; 90.000; -36.773; 9.870; 0.000; -54.870; 0.000;
 46184; -.000; 567.746; 857.314; -180.000; -45.000; 90.000; 90.000; -36.886; 9.937; 0.000; -54.937; 0.000;
 46192; -.000; 566.148; 857.345; -180.000; -45.000; 90.000; 90.000; -36.999; 10.005; 0.000; -55.005; 0.000;
 46200; -.000; 564.549; 857.376; -180.000; -45.000; 90.000; 90.000; -37.112; 10.073; 0.000; -55.073; 0.000;
 46208; -.000; 562.951; 857.407; -180.000; -45.000; 90.000; 90.000; -37.226; 10.141; 0.000; -55.141; 0.000;
 46216; -.000; 561.353; 857.438; -180.000; -45.000; 90.000; 90.000; -37.339; 10.209; 0.000; -55.209; 0.000;
 46224; -.000; 559.754; 857.469; -180.000; -45.000; 90.000; 90.000; -37.452; 10.277; 0.000; -55.277; 0.000;
 46232; -.000; 558.156; 857.500; -180.000; -45.000; 90.000; 90.000; -37.565; 10.346; 0.000; -55.346; 0.000;
 46240; -.000; 556.558; 857.531; -180.000; -45.000; 90.000; 90.000; -37.678; 10.415; 0.000; -55.415; 0.000;
 46248; -.000; 554.960; 857.563; -180.000; -45.000; 90.000; 90.000; -37.791; 10.484; 0.000; -55.484; 0.000;
 46256; -.000; 553.361; 857.594; -180.000; -45.000; 90.000; 90.000; -37.904; 10.553; 0.000; -55.553; 0.000;
 46264; -.000; 551.763; 857.625; -180.000; -45.000; 90.000; 90.000; -38.017; 10.622; 0.000; -55.622; 0.000;
 46272; -.000; 550.165; 857.656; -180.000; -45.000; 90.000; 90.000; -38.130; 10.692; 0.000; -55.692; 0.000;
 46280; -.000; 548.566; 857.687; -180.000; -45.000; 90.000; 90.000; -38.243; 10.761; 0.000; -55.761; 0.000;
 46296; -.000; 545.370; 857.749; -180.000; -45.000; 90.000; 90.000; -38.469; 10.901; 0.000; -55.901; 0.000;
 46304; -.000; 543.771; 857.780; -180.000; -45.000; 90.000; 90.000; -38.582; 10.972; 0.000; -55.972; 0.000;
 46312; -.000; 542.173; 857.811; -180.000; -45.000; 90.000; 90.000; -38.695; 11.042; 0.000; -56.042; 0.000;
 46320; -.000; 540.575; 857.842; -180.000; -45.000; 90.000; 90.000; -38.808; 11.113; 0.000; -56.113; 0.000;
 46328; -.000; 538.977; 857.873; -180.000; -45.000; 90.000; 90.000; -38.921; 11.183; 0.000; -56.183; 0.000;
 46336; -.000; 537.378; 857.905; -180.000; -45.000; 90.000; 90.000; -39.033; 11.254; 0.000; -56.254; 0.000;
 46344; -.000; 535.780; 857.936; -180.000; -45.000; 90.000; 90.000; -39.146; 11.326; 0.000; -56.326; 0.000;
 46352; -.000; 534.182; 857.967; -180.000; -45.000; 90.000; 90.000; -39.259; 11.397; 0.000; -56.397; 0.000;
 46360; -.000; 532.583; 857.998; -180.000; -45.000; 90.000; 90.000; -39.371; 11.469; 0.000; -56.469; 0.000;
 46368; -.000; 530.985; 858.029; -180.000; -45.000; 90.000; 90.000; -39.484; 11.540; 0.000; -56.540; 0.000;
 46376; -.000; 529.387; 858.060; -180.000; -45.000; 90.000; 90.000; -39.597; 11.612; 0.000; -56.612; 0.000;
 46384; -.000; 527.789; 858.091; -180.000; -45.000; 90.000; 90.000; -39.709; 11.684; 0.000; -56.684; 0.000;
 46392; -.000; 526.190; 858.122; -180.000; -45.000; 90.000; 90.000; -39.822; 11.756; 0.000; -56.757; 0.000;
 46400; -.000; 524.592; 858.153; -180.000; -45.000; 90.000; 90.000; -39.934; 11.829; 0.000; -56.829; 0.000;
 46408; -.000; 522.994; 858.184; -180.000; -45.000; 90.000; 90.000; -40.047; 11.902; 0.000; -56.902; 0.000;
 46424; -.000; 519.797; 858.246; -180.000; -45.000; 90.000; 90.000; -40.272; 12.047; 0.000; -57.047; 0.000;
 46432; -.000; 518.199; 858.278; -180.000; -45.000; 90.000; 90.000; -40.384; 12.121; 0.000; -57.121; 0.000;
 46440; -.000; 516.600; 858.309; -180.000; -45.000; 90.000; 90.000; -40.496; 12.194; 0.000; -57.194; 0.000;
 46448; -.000; 515.002; 858.340; -180.000; -45.000; 90.000; 90.000; -40.609; 12.267; 0.000; -57.267; 0.000;
 46456; -.000; 513.404; 858.371; -180.000; -45.000; 90.000; 90.000; -40.721; 12.341; 0.000; -57.341; 0.000;
 46464; -.000; 511.805; 858.402; -180.000; -45.000; 90.000; 90.000; -40.833; 12.415; 0.000; -57.415; 0.000;
 46472; -.000; 510.207; 858.433; -180.000; -45.000; 90.000; 90.000; -40.945; 12.489; 0.000; -57.489; 0.000;
 46480; -.000; 508.609; 858.464; -180.000; -45.000; 90.000; 90.000; -41.057; 12.563; 0.000; -57.563; 0.000;
 46488; -.000; 507.011; 858.495; -180.000; -45.000; 90.000; 90.000; -41.169; 12.638; 0.000; -57.638; 0.000;
 46496; -.000; 505.412; 858.526; -180.000; -45.000; 90.000; 90.000; -41.281; 12.712; 0.000; -57.712; 0.000;
 46504; -.000; 503.814; 858.557; -180.000; -45.000; 90.000; 90.000; -41.394; 12.787; 0.000; -57.787; 0.000;
 46512; -.000; 502.216; 858.589; -180.000; -45.000; 90.000; 90.000; -41.506; 12.862; 0.000; -57.862; 0.000;
 46520; -.000; 500.617; 858.619; -180.000; -45.000; 90.000; 90.000; -41.617; 12.937; 0.000; -57.937; 0.000;
 46528; -.000; 499.019; 858.651; -180.000; -45.000; 90.000; 90.000; -41.729; 13.012; 0.000; -58.012; 0.000;
 46536; -.000; 497.421; 858.682; -180.000; -45.000; 90.000; 90.000; -41.841; 13.088; 0.000; -58.088; 0.000;
 46552; -.000; 494.224; 858.744; -180.000; -45.000; 90.000; 90.000; -42.065; 13.239; 0.000; -58.239; 0.000;
 46560; -.000; 492.626; 858.775; -180.000; -45.000; 90.000; 90.000; -42.177; 13.315; 0.000; -58.315; 0.000;
 46568; -.000; 491.028; 858.806; -180.000; -45.000; 90.000; 90.000; -42.288; 13.391; 0.000; -58.391; 0.000;
 46576; -.000; 489.429; 858.837; -180.000; -45.000; 90.000; 90.000; -42.400; 13.468; 0.000; -58.468; 0.000;
 46584; -.000; 487.831; 858.868; -180.000; -45.000; 90.000; 90.000; -42.512; 13.544; 0.000; -58.544; 0.000;
 46592; -.000; 486.233; 858.899; -180.000; -45.000; 90.000; 90.000; -42.623; 13.621; 0.000; -58.621; 0.000;
 46600; -.000; 484.634; 858.930; -180.000; -45.000; 90.000; 90.000; -42.735; 13.698; 0.000; -58.698; 0.000;
 46608; -.000; 483.036; 858.961; -180.000; -45.000; 90.000; 90.000; -42.846; 13.775; 0.000; -58.775; 0.000;
 46616; -.000; 481.438; 858.992; -180.000; -45.000; 90.000; 90.000; -42.957; 13.852; 0.000; -58.852; 0.000;
 46624; -.000; 479.839; 859.024; -180.000; -45.000; 90.000; 90.000; -43.069; 13.929; 0.000; -58.929; 0.000;
 46632; -.000; 478.241; 859.055; -180.000; -45.000; 90.000; 90.000; -43.180; 14.007; 0.000; -59.007; 0.000;
 46640; -.000; 476.643; 859.086; -180.000; -45.000; 90.000; 90.000; -43.291; 14.085; 0.000; -59.085; 0.000;
 46648; -.000; 475.045; 859.117; -180.000; -45.000; 90.000; 90.000; -43.403; 14.162; 0.000; -59.162; 0.000;
 46656; -.000; 473.446; 859.148; -180.000; -45.000; 90.000; 90.000; -43.514; 14.241; 0.000; -59.241; 0.000;
 46664; -.000; 471.848; 859.179; -180.000; -45.000; 90.000; 90.000; -43.625; 14.319; 0.000; -59.319; 0.000;
 46680; -.000; 468.651; 859.241; -180.000; -45.000; 90.000; 90.000; -43.847; 14.476; 0.000; -59.476; 0.000;
 46688; -.000; 467.053; 859.272; -180.000; -45.000; 90.000; 90.000; -43.958; 14.554; 0.000; -59.554; 0.000;
 46696; -.000; 465.455; 859.303; -180.000; -45.000; 90.000; 90.000; -44.069; 14.633; 0.000; -59.633; 0.000;
 46704; -.000; 463.856; 859.334; -180.000; -45.000; 90.000; 90.000; -44.180; 14.712; 0.000; -59.712; 0.000;
 46712; -.000; 462.258; 859.365; -180.000; -45.000; 90.000; 90.000; -44.291; 14.792; 0.000; -59.792; 0.000;
 46720; -.000; 460.660; 859.397; -180.000; -45.000; 90.000; 90.000; -44.402; 14.871; 0.000; -59.871; 0.000;
 46728; -.000; 459.062; 859.428; -180.000; -45.000; 90.000; 90.000; -44.512; 14.951; 0.000; -59.951; 0.000;
 46736; -.000; 457.463; 859.459; -180.000; -45.000; 90.000; 90.000; -44.623; 15.030; 0.000; -60.030; 0.000;
 46744; -.000; 455.865; 859.490; -180.000; -45.000; 90.000; 90.000; -44.734; 15.110; 0.000; -60.110; 0.000;
 46752; -.000; 454.267; 859.521; -180.000; -45.000; 90.000; 90.000; -44.844; 15.190; 0.000; -60.190; 0.000;
 46760; -.000; 452.668; 859.552; -180.000; -45.000; 90.000; 90.000; -44.955; 15.270; 0.000; -60.270; 0.000;
 46768; -.000; 451.070; 859.583; -180.000; -45.000; 90.000; 90.000; -45.065; 15.351; 0.000; -60.351; 0.000;
 46776; -.000; 449.472; 859.614; -180.000; -45.000; 90.000; 90.000; -45.176; 15.431; 0.000; -60.431; 0.000;
 46784; -.000; 447.873; 859.645; -180.000; -45.000; 90.000; 90.000; -45.286; 15.512; 0.000; -60.512; 0.000;
 46792; -.000; 446.275; 859.676; -180.000; -45.000; 90.000; 90.000; -45.396; 15.593; 0.000; -60.593; 0.000;
 46808; -.000; 443.079; 859.739; -180.000; -45.000; 90.000; 90.000; -45.617; 15.755; 0.000; -60.755; 0.000;
 46816; -.000; 441.480; 859.770; -180.000; -45.000; 90.000; 90.000; -45.727; 15.837; 0.000; -60.837; 0.000;
 46824; -.000; 439.882; 859.801; -180.000; -45.000; 90.000; 90.000; -45.837; 15.918; 0.000; -60.918; 0.000;
 46832; -.000; 438.284; 859.832; -180.000; -45.000; 90.000; 90.000; -45.947; 16.000; 0.000; -61.000; 0.000;
 46840; -.000; 436.685; 859.863; -180.000; -45.000; 90.000; 90.000; -46.057; 16.082; 0.000; -61.082; 0.000;
 46848; -.000; 435.087; 859.894; -180.000; -45.000; 90.000; 90.000; -46.167; 16.164; 0.000; -61.164; 0.000;
 46856; -.000; 433.489; 859.925; -180.000; -45.000; 90.000; 90.000; -46.276; 16.246; 0.000; -61.246; 0.000;
 46864; -.000; 431.890; 859.956; -180.000; -45.000; 90.000; 90.000; -46.386; 16.328; 0.000; -61.328; 0.000;
 46872; -.000; 430.292; 859.987; -180.000; -45.000; 90.000; 90.000; -46.496; 16.411; 0.000; -61.411; 0.000;
 46880; -.000; 428.694; 860.018; -180.000; -45.000; 90.000; 90.000; -46.605; 16.493; 0.000; -61.493; 0.000;
 46888; -.000; 427.096; 860.049; -180.000; -45.000; 90.000; 90.000; -46.715; 16.576; 0.000; -61.576; 0.000;
 46896; -.000; 425.497; 860.081; -180.000; -45.000; 90.000; 90.000; -46.824; 16.659; 0.000; -61.659; 0.000;
 46904; -.000; 423.899; 860.111; -180.000; -45.000; 90.000; 90.000; -46.934; 16.742; 0.000; -61.742; 0.000;
 46912; -.000; 422.301; 860.143; -180.000; -45.000; 90.000; 90.000; -47.043; 16.825; 0.000; -61.825; 0.000;
 46920; -.000; 420.702; 860.174; -180.000; -45.000; 90.000; 90.000; -47.153; 16.909; 0.000; -61.909; 0.000;
 46936; -.000; 417.506; 860.236; -180.000; -45.000; 90.000; 90.000; -47.371; 17.076; 0.000; -62.076; 0.000;
 46944; -.000; 415.907; 860.267; -180.000; -45.000; 90.000; 90.000; -47.480; 17.160; 0.000; -62.160; 0.000;
 46952; -.000; 414.309; 860.298; -180.000; -45.000; 90.000; 90.000; -47.589; 17.244; 0.000; -62.244; 0.000;
 46960; -.000; 412.711; 860.329; -180.000; -45.000; 90.000; 90.000; -47.698; 17.328; 0.000; -62.328; 0.000;
 46968; -.000; 411.112; 860.360; -180.000; -45.000; 90.000; 90.000; -47.807; 17.413; 0.000; -62.413; 0.000;
 46976; -.000; 409.514; 860.391; -180.000; -45.000; 90.000; 90.000; -47.916; 17.497; 0.000; -62.497; 0.000;
 46984; -.000; 407.916; 860.422; -180.000; -45.000; 90.000; 90.000; -48.025; 17.582; 0.000; -62.582; 0.000;
 46992; -.000; 406.318; 860.453; -180.000; -45.000; 90.000; 90.000; -48.133; 17.667; 0.000; -62.667; 0.000;
 47000; -.000; 404.719; 860.485; -180.000; -45.000; 90.000; 90.000; -48.242; 17.752; 0.000; -62.752; 0.000;
 47008; -.000; 403.121; 860.516; -180.000; -45.000; 90.000; 90.000; -48.350; 17.837; 0.000; -62.837; 0.000;
 47016; -.000; 401.523; 860.547; -180.000; -45.000; 90.000; 90.000; -48.459; 17.922; 0.000; -62.922; 0.000;
 47024; -.000; 399.924; 860.578; -180.000; -45.000; 90.000; 90.000; -48.567; 18.007; 0.000; -63.007; 0.000;
 47032; -.000; 398.326; 860.609; -180.000; -45.000; 90.000; 90.000; -48.676; 18.093; 0.000; -63.093; 0.000;
 47040; -.000; 396.728; 860.640; -180.000; -45.000; 90.000; 90.000; -48.784; 18.179; 0.000; -63.179; 0.000;
 47048; -.000; 395.129; 860.671; -180.000; -45.000; 90.000; 90.000; -48.892; 18.265; 0.000; -63.265; 0.000;
 47064; -.000; 391.933; 860.733; -180.000; -45.000; 90.000; 90.000; -49.108; 18.437; 0.000; -63.437; 0.000;
 47072; -.000; 390.335; 860.764; -180.000; -45.000; 90.000; 90.000; -49.216; 18.523; 0.000; -63.523; 0.000;
 47080; -.000; 388.736; 860.795; -180.000; -45.000; 90.000; 90.000; -49.324; 18.610; 0.000; -63.610; 0.000;
 47088; -.000; 387.138; 860.826; -180.000; -45.000; 90.000; 90.000; -49.432; 18.696; 0.000; -63.696; 0.000;
 47096; -.000; 385.540; 860.858; -180.000; -45.000; 90.000; 90.000; -49.539; 18.783; 0.000; -63.783; 0.000;
 47104; -.000; 383.941; 860.889; -180.000; -45.000; 90.000; 90.000; -49.647; 18.870; 0.000; -63.870; 0.000;
 47112; -.000; 382.343; 860.920; -180.000; -45.000; 90.000; 90.000; -49.755; 18.957; 0.000; -63.957; 0.000;
 47120; -.000; 380.745; 860.951; -180.000; -45.000; 90.000; 90.000; -49.862; 19.044; 0.000; -64.044; 0.000;
 47128; -.000; 379.146; 860.982; -180.000; -45.000; 90.000; 90.000; -49.970; 19.131; 0.000; -64.131; 0.000;
 47136; -.000; 377.548; 861.013; -180.000; -45.000; 90.000; 90.000; -50.077; 19.219; 0.000; -64.219; 0.000;
 47144; -.000; 375.950; 861.044; -180.000; -45.000; 90.000; 90.000; -50.184; 19.307; 0.000; -64.307; 0.000;
 47152; -.000; 374.352; 861.075; -180.000; -45.000; 90.000; 90.000; -50.291; 19.394; 0.000; -64.394; 0.000;
 47160; -.000; 372.753; 861.106; -180.000; -45.000; 90.000; 90.000; -50.398; 19.482; 0.000; -64.482; 0.000;
 47168; -.000; 371.155; 861.137; -180.000; -45.000; 90.000; 90.000; -50.505; 19.570; 0.000; -64.570; 0.000;
 47176; -.000; 369.557; 861.168; -180.000; -45.000; 90.000; 90.000; -50.612; 19.658; 0.000; -64.658; 0.000;
 47192; -.000; 366.360; 861.231; -180.000; -45.000; 90.000; 90.000; -50.826; 19.835; 0.000; -64.835; 0.000;
 47200; -.000; 364.762; 861.262; -180.000; -45.000; 90.000; 90.000; -50.932; 19.924; 0.000; -64.924; 0.000;
 47208; -.000; 363.163; 861.293; -180.000; -45.000; 90.000; 90.000; -51.039; 20.013; 0.000; -65.013; 0.000;
 47216; -.000; 361.565; 861.324; -180.000; -45.000; 90.000; 90.000; -51.145; 20.102; 0.000; -65.102; 0.000;
 47224; -.000; 359.967; 861.355; -180.000; -45.000; 90.000; 90.000; -51.252; 20.191; 0.000; -65.191; 0.000;
 47232; -.000; 358.368; 861.386; -180.000; -45.000; 90.000; 90.000; -51.358; 20.280; 0.000; -65.280; 0.000;
 47240; -.000; 356.770; 861.417; -180.000; -45.000; 90.000; 90.000; -51.464; 20.369; 0.000; -65.369; 0.000;
 47248; -.000; 355.172; 861.448; -180.000; -45.000; 90.000; 90.000; -51.571; 20.459; 0.000; -65.459; 0.000;
 47256; -.000; 353.574; 861.479; -180.000; -45.000; 90.000; 90.000; -51.677; 20.548; 0.000; -65.548; 0.000;
 47264; -.000; 351.975; 861.510; -180.000; -45.000; 90.000; 90.000; -51.783; 20.638; 0.000; -65.638; 0.000;
 47272; -.000; 350.377; 861.542; -180.000; -45.000; 90.000; 90.000; -51.888; 20.728; 0.000; -65.728; 0.000;
 47280; -.000; 348.779; 861.573; -180.000; -45.000; 90.000; 90.000; -51.994; 20.818; 0.000; -65.818; 0.000;
 47288; -.000; 347.180; 861.604; -180.000; -45.000; 90.000; 90.000; -52.100; 20.908; 0.000; -65.908; 0.000;
 47296; -.000; 345.582; 861.635; -180.000; -45.000; 90.000; 90.000; -52.205; 20.998; 0.000; -65.998; 0.000;
 47304; -.000; 343.984; 861.666; -180.000; -45.000; 90.000; 90.000; -52.311; 21.088; 0.000; -66.088; 0.000;
 47320; -.000; 340.787; 861.728; -180.000; -45.000; 90.000; 90.000; -52.522; 21.270; 0.000; -66.270; 0.000;
 47328; -.000; 339.189; 861.759; -180.000; -45.000; 90.000; 90.000; -52.627; 21.360; 0.000; -66.360; 0.000;
 47336; -.000; 337.591; 861.790; -180.000; -45.000; 90.000; 90.000; -52.732; 21.451; 0.000; -66.451; 0.000;
 47344; -.000; 335.992; 861.821; -180.000; -45.000; 90.000; 90.000; -52.837; 21.542; 0.000; -66.542; 0.000;
 47352; -.000; 334.394; 861.852; -180.000; -45.000; 90.000; 90.000; -52.942; 21.633; 0.000; -66.634; 0.000;
 47360; -.000; 332.796; 861.883; -180.000; -45.000; 90.000; 90.000; -53.047; 21.725; 0.000; -66.725; 0.000;
 47368; -.000; 331.197; 861.914; -180.000; -45.000; 90.000; 90.000; -53.151; 21.816; 0.000; -66.816; 0.000;
 47376; -.000; 329.599; 861.945; -180.000; -45.000; 90.000; 90.000; -53.256; 21.908; 0.000; -66.908; 0.000;
 47384; -.000; 328.001; 861.977; -180.000; -45.000; 90.000; 90.000; -53.361; 21.999; 0.000; -66.999; 0.000;
 47392; -.000; 326.403; 862.008; -180.000; -45.000; 90.000; 90.000; -53.465; 22.091; 0.000; -67.091; 0.000;
 47400; -.000; 324.804; 862.039; -180.000; -45.000; 90.000; 90.000; -53.569; 22.183; 0.000; -67.183; 0.000;
 47408; -.000; 323.206; 862.070; -180.000; -45.000; 90.000; 90.000; -53.674; 22.275; 0.000; -67.275; 0.000;
 47416; -.000; 321.608; 862.101; -180.000; -45.000; 90.000; 90.000; -53.778; 22.368; 0.000; -67.368; 0.000;
 47424; -.000; 320.009; 862.132; -180.000; -45.000; 90.000; 90.000; -53.882; 22.460; 0.000; -67.460; 0.000;
 47432; -.000; 318.411; 862.163; -180.000; -45.000; 90.000; 90.000; -53.986; 22.552; 0.000; -67.552; 0.000;
 47448; -.000; 315.214; 862.225; -180.000; -45.000; 90.000; 90.000; -54.193; 22.738; 0.000; -67.738; 0.000;
 47456; -.000; 313.616; 862.256; -180.000; -45.000; 90.000; 90.000; -54.297; 22.830; 0.000; -67.830; 0.000;
 47464; -.000; 312.018; 862.287; -180.000; -45.000; 90.000; 90.000; -54.400; 22.923; 0.000; -67.923; 0.000;
 47472; -.000; 310.419; 862.319; -180.000; -45.000; 90.000; 90.000; -54.504; 23.016; 0.000; -68.016; 0.000;
 47480; -.000; 308.821; 862.350; -180.000; -45.000; 90.000; 90.000; -54.607; 23.110; 0.000; -68.110; 0.000;
 47488; -.000; 307.223; 862.381; -180.000; -45.000; 90.000; 90.000; -54.710; 23.203; 0.000; -68.203; 0.000;
 47496; -.000; 305.624; 862.412; -180.000; -45.000; 90.000; 90.000; -54.813; 23.296; 0.000; -68.296; -.000;
 47504; -.000; 304.026; 862.443; -180.000; -45.000; 90.000; 90.000; -54.916; 23.390; 0.000; -68.390; -.000;
 47512; -.000; 302.428; 862.474; -180.000; -45.000; 90.000; 90.000; -55.019; 23.484; 0.000; -68.484; -.000;
 47520; -.000; 300.830; 862.505; -180.000; -45.000; 90.000; 90.000; -55.122; 23.577; 0.000; -68.577; -.000;
 47528; -.000; 299.231; 862.536; -180.000; -45.000; 90.000; 90.000; -55.224; 23.671; 0.000; -68.671; -.000;
 47536; -.000; 297.633; 862.567; -180.000; -45.000; 90.000; 90.000; -55.327; 23.765; 0.000; -68.765; -.000;
 47544; -.000; 296.035; 862.598; -180.000; -45.000; 90.000; 90.000; -55.429; 23.859; 0.000; -68.859; -.000;
 47552; -.000; 294.436; 862.629; -180.000; -45.000; 90.000; 90.000; -55.532; 23.954; 0.000; -68.954; -.000;
 47560; -.000; 292.838; 862.660; -180.000; -45.000; 90.000; 90.000; -55.634; 24.048; 0.000; -69.048; -.000;
 47576; -.000; 289.642; 862.723; -180.000; -45.000; 90.000; 90.000; -55.838; 24.237; 0.000; -69.237; -.000;
 47584; -.000; 288.043; 862.754; -180.000; -45.000; 90.000; 90.000; -55.940; 24.332; 0.000; -69.332; -.000;
 47592; -.000; 286.445; 862.785; -180.000; -45.000; 90.000; 90.000; -56.041; 24.427; 0.000; -69.427; -.000;
 47600; -.000; 284.847; 862.816; -180.000; -45.000; 90.000; 90.000; -56.143; 24.522; 0.000; -69.522; -.000;
 47608; -.000; 283.250; 862.847; -180.000; -45.000; 90.000; 90.000; -56.245; 24.617; 0.000; -69.617; -.000;
 47616; -.000; 281.663; 862.878; -180.000; -45.000; 90.000; 90.000; -56.345; 24.711; 0.000; -69.711; -.000;
 47624; -.000; 280.094; 862.908; -180.000; -45.000; 90.000; 90.000; -56.445; 24.805; 0.000; -69.805; -.000;
 47632; -.000; 278.554; 862.938; -180.000; -45.000; 90.000; 90.000; -56.542; 24.896; 0.000; -69.896; -.000;
 47640; -.000; 277.052; 862.967; -180.000; -45.000; 90.000; 90.000; -56.637; 24.986; 0.000; -69.986; -.000;
 47648; -.000; 275.597; 862.996; -180.000; -45.000; 90.000; 90.000; -56.729; 25.073; 0.000; -70.073; -.000;
 47656; -.000; 274.199; 863.023; -180.000; -45.000; 90.000; 90.000; -56.817; 25.157; 0.000; -70.157; -.000;
 47664; -.000; 272.867; 863.049; -180.000; -45.000; 90.000; 90.000; -56.901; 25.237; 0.000; -70.237; -.000;
 47672; -.000; 271.611; 863.073; -180.000; -45.000; 90.000; 90.000; -56.980; 25.312; 0.000; -70.312; -.000;
 47680; -.000; 270.440; 863.096; -180.000; -45.000; 90.000; 90.000; -57.054; 25.382; 0.000; -70.382; -.000;
 47688; -.000; 269.363; 863.117; -180.000; -45.000; 90.000; 90.000; -57.122; 25.447; 0.000; -70.447; -.000;
 47704; -.000; 267.532; 863.153; -180.000; -45.000; 90.000; 90.000; -57.237; 25.557; 0.000; -70.557; -.000;
 47712; -.000; 266.793; 863.167; -180.000; -45.000; 90.000; 90.000; -57.283; 25.602; 0.000; -70.602; -.000;
 47720; -.000; 266.167; 863.179; -180.000; -45.000; 90.000; 90.000; -57.322; 25.639; 0.000; -70.639; -.000;
 47728; -.000; 265.645; 863.189; -180.000; -45.000; 90.000; 90.000; -57.355; 25.671; 0.000; -70.671; -.000;
 47736; -.000; 265.218; 863.198; -180.000; -45.000; 90.000; 90.000; -57.382; 25.697; 0.000; -70.697; -.000;
 47744; -.000; 264.876; 863.204; -180.000; -45.000; 90.000; 90.000; -57.403; 25.717; 0.000; -70.717; -.000;
 47752; -.000; 264.609; 863.210; -180.000; -45.000; 90.000; 90.000; -57.420; 25.733; 0.000; -70.733; -.000;
 47760; -.000; 264.409; 863.213; -180.000; -45.000; 90.000; 90.000; -57.432; 25.745; 0.000; -70.745; -.000;
 47768; -.000; 264.266; 863.216; -180.000; -45.000; 90.000; 90.000; -57.441; 25.754; 0.000; -70.754; -.000;
 47776; -.000; 264.170; 863.218; -180.000; -45.000; 90.000; 90.000; -57.447; 25.760; 0.000; -70.760; -.000;
 47784; -.000; 264.111; 863.219; -180.000; -45.000; 90.000; 90.000; -57.451; 25.763; 0.000; -70.763; -.000;
 47792; -.000; 264.081; 863.220; -180.000; -45.000; 90.000; 90.000; -57.453; 25.765; 0.000; -70.765; -.000;
 47800; -.000; 264.070; 863.220; -180.000; -45.000; 90.000; 90.000; -57.453; 25.766; 0.000; -70.766; -.000;
 47808; -.000; 264.069; 863.220; -180.000; -45.000; 90.000; 90.000; -57.454; 25.766; 0.000; -70.766; -.000;
 47816; -.000; 264.070; 863.220; -180.000; -45.000; 90.000; 90.000; -57.453; 25.766; 0.000; -70.766; -.000;
 47832; -.000; 264.111; 863.220; -180.000; -45.000; 90.000; 90.000; -57.451; 25.763; 0.000; -70.763; -.000;
 47840; -.000; 264.170; 863.221; -180.000; -45.000; 90.000; 90.000; -57.447; 25.760; 0.000; -70.760; -.000;
 47848; -.000; 264.266; 863.221; -180.000; -45.000; 90.000; 90.000; -57.441; 25.754; 0.000; -70.754; -.000;
 47856; -.000; 264.409; 863.222; -180.000; -45.000; 90.000; 90.000; -57.432; 25.746; 0.000; -70.746; -.000;
 47864; -.000; 264.609; 863.224; -180.000; -45.000; 90.000; 90.000; -57.419; 25.734; 0.000; -70.734; -.000;
